timestamp,capacity,voltage_now,v_ocv_uv,current_now,status,health,temp,charge_now,charge_full,charge_full_design,time_to_full_now,time_to_empty_avg,ina228_current_ua,ina228_bus_uv,ina228_power_mw,ina228_dietemp_mdeg_c,fg_mode
2026-07-24T00:40:49.605709,78,4049804,4105148,-672923,Charging,Good,370,2964000,3800000,3800000,3762,0,-672923,4049804,2725,40367,charging
2026-07-24T00:40:59.618309,78,4076953,4105063,-1058969,Charging,Good,370,2964000,3800000,3800000,2866,0,-1058969,4076953,4317,40375,charging
2026-07-24T00:41:09.631406,78,4082031,4104707,-1113876,Charging,Good,370,2964000,3800000,3800000,3540,0,-1113876,4082031,4546,40398,charging
2026-07-24T00:41:19.643442,78,4067968,4104497,-912546,Charging,Good,370,2964000,3800000,3800000,4012,0,-912546,4067968,3712,40429,charging
2026-07-24T00:41:29.655864,78,4083984,4104466,-1128634,Charging,Good,370,2964000,3800000,3800000,2736,0,-1128634,4083984,4609,40468,charging
2026-07-24T00:41:39.668289,78,4083789,4104236,-1127755,Charging,Good,370,2964000,3800000,3800000,2866,0,-1127755,4083789,4605,40500,charging
2026-07-24T00:41:49.680660,78,4080664,4104302,-1066183,Charging,Good,370,2964000,3800000,3800000,2617,0,-1066183,4080664,4350,40554,charging
2026-07-24T00:41:59.718228,78,4085742,4104453,-1127560,Charging,Good,370,2964000,3800000,3800000,2736,0,-1127560,4085742,4606,40585,charging
2026-07-24T00:42:09.730636,78,4078515,4104879,-1029892,Charging,Good,370,2964000,3800000,3800000,2866,0,-1029892,4078515,4200,40617,charging
2026-07-24T00:42:19.743009,78,4086523,4105060,-1125216,Charging,Good,370,2964000,3800000,3800000,2617,0,-1125216,4086523,4598,40632,charging
2026-07-24T00:42:29.755419,79,4082617,4105173,-1060861,Charging,Good,370,3002000,3800000,3800000,2498,0,-1060861,4082617,4331,40656,charging
2026-07-24T00:42:39.767896,79,4102343,4105586,-1305404,Charging,Good,370,3002000,3800000,3800000,2128,0,-1305404,4102343,5355,40687,charging
2026-07-24T00:42:49.780042,79,4074023,4105701,-936850,Charging,Good,370,3002000,3800000,3800000,3192,0,-936850,4074023,3816,40718,charging
2026-07-24T00:42:59.792396,79,4091992,4105876,-1166403,Charging,Good,370,3002000,3800000,3800000,2394,0,-1166403,4091992,4772,40726,charging
2026-07-24T00:43:09.804894,79,4092578,4106482,-1167868,Charging,Good,370,3002000,3800000,3800000,2498,0,-1167868,4092578,4779,40757,charging
2026-07-24T00:43:19.867913,79,4088671,4106713,-1101523,Charging,Good,370,3002000,3800000,3800000,2611,0,-1101523,4088671,4503,40765,charging
2026-07-24T00:43:29.880311,79,4093945,4106959,-1166488,Charging,Good,370,3002000,3800000,3800000,2394,0,-1166488,4093945,4775,40781,charging
2026-07-24T00:43:39.892661,79,4089648,4107703,-1098422,Charging,Good,370,3002000,3800000,3800000,2498,0,-1098422,4089648,4492,40804,charging
2026-07-24T00:43:49.905109,79,4090039,4107953,-1099338,Charging,Good,370,3002000,3800000,3800000,2611,0,-1099338,4090039,4496,40804,charging
2026-07-24T00:43:59.917582,79,4106250,4108314,-1291305,Charging,Good,370,3002000,3800000,3800000,2209,0,-1291305,4106250,5302,40835,charging
2026-07-24T00:44:09.930027,79,4106835,4109557,-1295504,Charging,Good,370,3002000,3800000,3800000,2209,0,-1295504,4106835,5320,40875,charging
2026-07-24T00:44:19.942468,79,4107421,4109910,-1287264,Charging,Good,370,3002000,3800000,3800000,2298,0,-1287264,4107421,5287,40921,charging
2026-07-24T00:44:29.954902,80,4107617,4110328,-1285665,Charging,Good,370,3040000,3800000,3800000,2188,0,-1285665,4107617,5280,40953,charging
2026-07-24T00:44:39.967368,80,4103906,4111660,-1220895,Charging,Good,370,3040000,3800000,3800000,2280,0,-1220895,4103906,5010,40984,charging
2026-07-24T00:44:49.979961,80,4109375,4112127,-1280099,Charging,Good,370,3040000,3800000,3800000,2104,0,-1280099,4109375,5260,41015,charging
2026-07-24T00:44:59.992517,80,4104492,4112498,-1213815,Charging,Good,370,3040000,3800000,3800000,2188,0,-1213815,4104492,4982,41062,charging
2026-07-24T00:45:09.994566,80,4105078,4113670,-1231759,Charging,Good,370,3040000,3800000,3800000,2280,0,-1231759,4105078,5056,41078,charging
2026-07-24T00:45:20.007044,80,4109765,4114098,-1275924,Charging,Good,370,3040000,3800000,3800000,2188,0,-1275924,4109765,5243,41132,charging
2026-07-24T00:45:30.019493,80,4110546,4114542,-1277145,Charging,Good,370,3040000,3800000,3800000,2188,0,-1277145,4110546,5249,41171,charging
2026-07-24T00:45:40.031933,80,4111718,4115436,-1277084,Charging,Good,370,3040000,3800000,3800000,2280,0,-1277084,4111718,5250,41210,charging
2026-07-24T00:45:50.044371,80,4106445,4116313,-1211520,Charging,Good,370,3040000,3800000,3800000,2280,0,-1211520,4106445,4975,41250,charging
2026-07-24T00:46:00.056840,80,4107812,4116753,-1214840,Charging,Good,370,3040000,3800000,3800000,2379,0,-1214840,4107812,4990,41273,charging
2026-07-24T00:46:10.069340,80,4108203,4117619,-1211862,Charging,Good,370,3040000,3800000,3800000,2104,0,-1211862,4108203,4978,41312,charging
2026-07-24T00:46:20.081835,80,4108593,4118461,-1214962,Charging,Good,370,3040000,3800000,3800000,2188,0,-1214962,4108593,4991,41328,charging
2026-07-24T00:46:30.094266,81,4108789,4118875,-1203085,Charging,Good,370,3078000,3800000,3800000,2475,0,-1203085,4108789,4943,41367,charging
2026-07-24T00:46:40.106735,81,4114257,4119685,-1272860,Charging,Good,370,3078000,3800000,3800000,1999,0,-1272860,4114257,5236,41390,charging
2026-07-24T00:46:50.119207,81,4109765,4120376,-1205660,Charging,Good,370,3078000,3800000,3800000,2166,0,-1205660,4109765,4955,41429,charging
2026-07-24T00:47:00.131701,81,4115625,4120699,-1267391,Charging,Good,370,3078000,3800000,3800000,2079,0,-1267391,4115625,5216,41445,charging
2026-07-24T00:47:10.144114,81,4110351,4121038,-1202572,Charging,Good,370,3078000,3800000,3800000,2079,0,-1202572,4110351,4942,41492,charging
2026-07-24T00:47:20.156608,81,4116015,4122039,-1265377,Charging,Good,370,3078000,3800000,3800000,1999,0,-1265377,4116015,5208,41531,charging
2026-07-24T00:47:30.169067,81,4111718,4122379,-1202243,Charging,Good,370,3078000,3800000,3800000,2260,0,-1202243,4111718,4943,41578,charging
2026-07-24T00:47:40.240398,81,4116601,4122829,-1259359,Charging,Good,370,3078000,3800000,3800000,1999,0,-1259359,4116601,5184,41617,charging
2026-07-24T00:47:50.252917,81,4117578,4124176,-1259298,Charging,Good,370,3078000,3800000,3800000,1999,0,-1259298,4117578,5185,41640,charging
2026-07-24T00:48:00.265461,81,4116796,4124600,-1258236,Charging,Good,370,3078000,3800000,3800000,2166,0,-1258236,4116796,5179,41656,charging
2026-07-24T00:48:10.278108,81,4096484,4124875,-999130,Charging,Good,370,3078000,3800000,3800000,3249,0,-999130,4096484,4093,41648,charging
2026-07-24T00:48:20.290183,81,4093164,4125527,-961325,Charging,Good,370,3078000,3800000,3800000,2736,0,-961325,4093164,3934,41640,charging
2026-07-24T00:48:30.302677,82,4098632,4125737,-1024399,Charging,Good,370,3116000,3800000,3800000,2141,0,-1024399,4098632,4199,41632,charging
2026-07-24T07:02:05.449416,81,3989257,4003312,1652998,Discharging,Good,370,3114114,3800000,3800000,0,1883918,1652998,3989257,6623,24789,resting
2026-07-24T07:02:15.536559,81,4050195,4002488,1091610,Discharging,Good,370,3111181,3800000,3800000,0,2850084,1091610,4050195,4421,25000,resting
2026-07-24T07:02:25.620495,81,4004296,4001878,1548323,Discharging,Good,370,3106881,3800000,3800000,0,2006610,1548323,4004296,6199,25242,resting
2026-07-24T07:02:35.714965,81,4053710,4004000,954550,Discharging,Good,370,3104379,3800000,3800000,0,3252191,954550,4053710,3869,25531,resting
2026-07-24T07:02:45.800738,81,4014843,4003782,1413680,Discharging,Good,370,3100453,3800000,3800000,0,2193178,1413680,4014843,5675,25718,resting
2026-07-24T07:02:55.887319,81,4043359,4003640,1042355,Discharging,Good,370,3097558,3800000,3800000,0,2971691,1042355,4043359,4231,25882,resting
2026-07-24T07:03:05.971469,81,4057812,4003399,883518,Discharging,Good,370,3095150,3800000,3800000,0,3503211,883518,4057812,3585,25976,resting
2026-07-24T07:03:16.067607,81,4056250,4003517,890927,Discharging,Good,370,3092676,3800000,3800000,0,3471301,890927,4056250,3613,26070,resting
2026-07-24T07:03:26.163204,81,4072460,4003815,696177,Discharging,Good,370,3090743,3800000,3800000,0,4439593,696177,4072460,2835,26148,resting
2026-07-24T07:03:36.250316,81,4072851,4004851,692490,Discharging,Good,370,3089033,3800000,3800000,0,4460761,692490,4072851,2820,26195,resting
2026-07-24T07:03:46.347019,81,4073242,4005329,696091,Discharging,Good,370,3087100,3800000,3800000,0,4434908,696091,4073242,2835,26242,resting
2026-07-24T07:03:56.446093,81,4075976,4005854,657566,Discharging,Good,370,3085274,3800000,3800000,0,4691960,657566,4075976,2680,26289,resting
2026-07-24T07:04:06.543726,81,4079101,4007425,602085,Discharging,Good,370,3083909,3800000,3800000,0,5122049,602085,4079101,2455,26335,resting
2026-07-24T07:04:16.632219,81,4071289,4007973,701914,Discharging,Good,370,3081960,3800000,3800000,0,4390794,701914,4071289,2857,26390,resting
2026-07-24T07:04:26.717985,81,4078320,4008529,605747,Discharging,Good,370,3080278,3800000,3800000,0,5085089,605747,4078320,2470,26421,resting
2026-07-24T07:04:36.804604,81,4053515,4010010,906528,Discharging,Good,370,3078212,3800000,3800000,0,3395606,906528,4053515,3674,26476,resting
2026-07-24T07:04:46.901060,80,4069531,4010342,693870,Discharging,Good,370,3076285,3800000,3800000,0,4433517,693870,4069531,2823,26500,resting
2026-07-24T07:04:56.982281,80,4033398,4010415,1093649,Discharging,Good,370,3073248,3800000,3800000,0,2810086,1093649,4033398,4411,26578,resting
2026-07-24T07:05:07.065962,80,4046875,4010461,895920,Discharging,Good,370,3071077,3800000,3800000,0,3427847,895920,4046875,3625,26718,resting
2026-07-24T07:05:17.157616,80,4039648,4010423,981345,Discharging,Good,370,3068352,3800000,3800000,0,3126680,981345,4039648,3964,26890,resting
2026-07-24T07:05:27.235906,80,4038281,4010363,982016,Discharging,Good,370,3065625,3800000,3800000,0,3121766,982016,4038281,3965,27039,resting
2026-07-24T07:05:37.315724,80,4044726,4010158,887302,Discharging,Good,370,3063401,3800000,3800000,0,3452489,887302,4044726,3588,27164,resting
2026-07-24T07:05:47.394504,80,4035742,4010077,993076,Discharging,Good,370,3060643,3800000,3800000,0,3081982,993076,4035742,4007,27320,resting
2026-07-24T07:05:57.488224,80,4020117,4009773,1160128,Discharging,Good,370,3057421,3800000,3800000,0,2635416,1160128,4020117,4663,27500,resting
2026-07-24T07:06:07.587694,80,4033984,4008831,990720,Discharging,Good,370,3054966,3800000,3800000,0,3083581,990720,4033984,3996,27710,resting
2026-07-24T07:06:17.671899,80,4000976,4008378,1342794,Discharging,Good,370,3051237,3800000,3800000,0,2272304,1342794,4000976,5370,27875,resting
2026-07-24T07:06:27.770141,80,4030468,4007948,998508,Discharging,Good,370,3048464,3800000,3800000,0,3053019,998508,4030468,4024,28062,resting
2026-07-24T07:06:37.852290,80,4024023,4006473,1072812,Discharging,Good,370,3046074,3800000,3800000,0,2839336,1072812,4024023,4316,28273,resting
2026-07-24T07:06:47.940107,80,4036328,4006223,908774,Discharging,Good,370,3043550,3800000,3800000,0,3349072,908774,4036328,3668,28476,resting
2026-07-24T07:06:58.022515,80,4028515,4005938,993198,Discharging,Good,370,3040792,3800000,3800000,0,3061617,993198,4028515,4001,28632,resting
2026-07-24T07:07:08.104849,79,3995117,4004863,1399141,Discharging,Good,370,3038183,3800000,3800000,0,2171463,1399141,3995117,5587,28789,resting
2026-07-24T07:07:18.204641,79,4031250,4004575,928513,Discharging,Good,370,3035604,3800000,3800000,0,3269317,928513,4031250,3742,28914,resting
2026-07-24T07:07:28.287077,79,3955664,4003728,1800068,Discharging,Good,370,3030604,3800000,3800000,0,1683605,1800068,3955664,7119,29148,resting
2026-07-24T07:07:38.368304,79,4004101,4001417,1194540,Discharging,Good,370,3027319,3800000,3800000,0,2534296,1194540,4004101,4782,29343,resting
2026-07-24T07:07:48.449106,79,3987109,4000617,1379159,Discharging,Good,370,3023489,3800000,3800000,0,2192270,1379159,3987109,5494,29632,resting
2026-07-24T07:07:58.531901,79,4033203,4000111,840000,Discharging,Good,370,3021156,3800000,3800000,0,3596614,840000,4033203,3387,29757,resting
2026-07-24T07:08:08.623054,79,4019140,3998602,988815,Discharging,Good,370,3018676,3800000,3800000,0,3052821,988815,4019140,3974,29890,resting
2026-07-24T07:08:18.700555,79,4027539,3998208,886728,Discharging,Good,370,3016213,3800000,3800000,0,3401508,886728,4027539,3571,30023,resting
2026-07-24T07:08:28.787423,79,4027929,3997872,887607,Discharging,Good,370,3013748,3800000,3800000,0,3395363,887607,4027929,3575,30203,resting
2026-07-24T07:08:38.873237,79,4019726,3996972,974289,Discharging,Good,370,3011619,3800000,3800000,0,3091094,974289,4019726,3916,30375,resting
2026-07-24T07:08:48.971314,79,4028125,3996821,870627,Discharging,Good,370,3009201,3800000,3800000,0,3456360,870627,4028125,3507,30546,resting
2026-07-24T07:08:59.068928,79,4012695,3996652,1049435,Discharging,Good,370,3006286,3800000,3800000,0,2864670,1049435,4012695,4210,30703,resting
2026-07-24T07:09:09.152501,79,3994531,3996043,1263827,Discharging,Good,370,3003634,3800000,3800000,0,2376618,1263827,3994531,5047,30921,resting
2026-07-24T07:09:19.229905,78,4020703,3995826,935483,Discharging,Good,370,3001036,3800000,3800000,0,3208006,935483,4020703,3761,31062,resting
2026-07-24T07:09:29.325688,78,4030273,3995729,828659,Discharging,Good,370,2998735,3800000,3800000,0,3618780,828659,4030273,3339,31140,resting
2026-07-24T07:09:39.412648,78,4028125,3995284,838071,Discharging,Good,370,2996361,3800000,3800000,0,3575306,838071,4028125,3375,31242,resting
2026-07-24T07:09:49.485984,90,4157617,3998049,-674583,Charging,Good,370,3420000,3800000,3800000,2104,0,-674583,4157617,2804,31320,charging
2026-07-24T07:09:59.570217,90,4159960,4000769,-609544,Charging,Good,370,3420000,3800000,3800000,2736,0,-609544,4159960,2535,31328,charging
2026-07-24T07:10:09.650675,90,4160546,4011210,-575010,Charging,Good,370,3420000,3800000,3800000,3040,0,-575010,4160546,2392,31312,charging
2026-07-24T07:10:19.652761,90,4161523,4023327,-546202,Charging,Good,370,3420000,3800000,3800000,3420,0,-546202,4161523,2273,31289,charging
2026-07-24T07:10:29.739676,90,4162304,4025633,-523619,Charging,Good,370,3420000,3800000,3800000,3420,0,-523619,4162304,2179,31242,charging
2026-07-24T07:10:39.741682,90,4163281,4027901,-507689,Charging,Good,370,3420000,3800000,3800000,3420,0,-507689,4163281,2113,31195,charging
2026-07-24T07:10:49.743765,90,4163671,4030132,-493626,Charging,Good,370,3420000,3800000,3800000,4560,0,-493626,4163671,2055,31148,charging
2026-07-24T07:10:59.830260,90,4164062,4032326,-478966,Charging,Good,370,3420000,3800000,3800000,3908,0,-478966,4164062,1994,31101,charging
2026-07-24T07:11:09.984077,90,4164648,4034484,-467332,Charging,Good,380,3420000,3800000,3800000,4560,0,-467564,4164453,1947,31054,charging
2026-07-24T07:11:19.986114,90,4164843,4038695,-459532,Charging,Good,380,3420000,3800000,3800000,3908,0,-459532,4164843,1913,31015,charging
2026-07-24T07:11:30.070261,90,4164843,4040749,-451390,Charging,Good,370,3420000,3800000,3800000,3420,0,-451390,4164843,1879,30976,charging
2026-07-24T07:11:40.158245,90,4165429,4042769,-442723,Charging,Good,380,3420000,3800000,3800000,3908,0,-442723,4165429,1844,30945,charging
2026-07-24T07:11:50.160303,90,4165820,4046710,-437413,Charging,Good,380,3420000,3800000,3800000,4560,0,-437413,4165820,1822,30921,charging
2026-07-24T07:12:00.245209,90,4165429,4048632,-428648,Charging,Good,380,3420000,3800000,3800000,5472,0,-428648,4165429,1785,30914,charging
2026-07-24T07:12:10.317085,90,4166601,4050523,-423668,Charging,Good,370,3420000,3800000,3800000,4560,0,-423668,4166601,1765,30898,charging
2026-07-24T07:12:20.319089,90,4165820,4054212,-419225,Charging,Good,380,3420000,3800000,3800000,5472,0,-419225,4165820,1746,30890,charging
2026-07-24T07:12:30.402241,90,4166406,4056011,-414073,Charging,Good,370,3420000,3800000,3800000,5472,0,-414073,4166406,1725,30890,charging
2026-07-24T07:12:40.477287,90,4166796,4057781,-408214,Charging,Good,380,3420000,3800000,3800000,4560,0,-408214,4166796,1700,30890,charging
2026-07-24T07:12:50.479268,90,4166210,4061234,-403734,Charging,Good,380,3420000,3800000,3800000,5472,0,-403734,4166210,1682,30898,charging
2026-07-24T07:13:00.565094,90,4166601,4062918,-399010,Charging,Good,380,3420000,3800000,3800000,5472,0,-399010,4166601,1662,30906,charging
2026-07-24T07:13:10.657384,90,4166796,4064575,-395775,Charging,Good,370,3420000,3800000,3800000,5472,0,-395775,4166796,1649,30914,charging
2026-07-24T07:13:20.746046,90,4167187,4069383,-391820,Charging,Good,370,3420000,3800000,3800000,5472,0,-391820,4167187,1632,30929,charging
2026-07-24T07:13:30.817070,90,4167187,4070934,-386082,Charging,Good,370,3420000,3800000,3800000,5472,0,-386082,4167187,1608,30945,charging
2026-07-24T07:13:40.894622,90,4167382,4072459,-383885,Charging,Good,370,3420000,3800000,3800000,5472,0,-383885,4167382,1599,30960,charging
2026-07-24T07:13:50.978243,90,4167773,4076886,-378795,Charging,Good,380,3420000,3800000,3800000,5472,0,-378795,4167773,1578,30984,charging
2026-07-24T07:14:01.063706,90,4167578,4078314,-375304,Charging,Good,370,3420000,3800000,3800000,6840,0,-375304,4167578,1564,31007,charging
2026-07-24T07:14:11.145417,90,4167382,4079718,-372398,Charging,Good,380,3420000,3800000,3800000,5472,0,-372398,4167382,1551,31046,charging
2026-07-24T07:14:21.233113,90,4167968,4083794,-368407,Charging,Good,380,3420000,3800000,3800000,5472,0,-368407,4167968,1535,31070,charging
2026-07-24T07:14:31.305832,90,4167968,4085108,-365062,Charging,Good,380,3420000,3800000,3800000,6840,0,-365062,4167968,1521,31109,charging
2026-07-24T07:14:41.383313,90,4167773,4086401,-362181,Charging,Good,370,3420000,3800000,3800000,6840,0,-362181,4167773,1509,31140,charging
2026-07-24T07:14:51.477126,90,4168164,4090154,-358812,Charging,Good,380,3420000,3800000,3800000,6840,0,-358812,4168164,1495,31171,charging
2026-07-24T07:15:01.566439,90,4168359,4091364,-355748,Charging,Good,380,3420000,3800000,3800000,5472,0,-355748,4168359,1482,31203,charging
2026-07-24T07:15:11.640596,90,4168750,4092554,-351744,Charging,Good,370,3420000,3800000,3800000,4560,0,-351744,4168750,1466,31242,charging
2026-07-24T07:15:21.729324,90,4168750,4096010,-349559,Charging,Good,380,3420000,3800000,3800000,4560,0,-349559,4168750,1457,31273,charging
2026-07-24T07:15:31.803339,90,4168750,4097124,-346544,Charging,Good,380,3420000,3800000,3800000,6840,0,-346544,4168750,1444,31312,charging
2026-07-24T07:15:41.894405,90,4168945,4098220,-342650,Charging,Good,380,3420000,3800000,3800000,6840,0,-342650,4168945,1428,31359,charging
2026-07-24T07:15:51.969317,90,4169140,4101401,-340526,Charging,Good,370,3420000,3800000,3800000,5472,0,-340526,4169140,1419,31390,charging
2026-07-24T07:16:02.059628,90,4168554,4102427,-336949,Charging,Good,370,3420000,3800000,3800000,6840,0,-336949,4168554,1404,31421,charging
2026-07-24T07:16:12.134686,90,4169140,4103436,-334972,Charging,Good,380,3420000,3800000,3800000,5472,0,-334972,4169140,1396,31468,charging
2026-07-24T07:16:22.219611,90,4169140,4106364,-331322,Charging,Good,370,3420000,3800000,3800000,6840,0,-331322,4169140,1381,31523,charging
2026-07-24T07:16:32.308267,90,4168945,4107308,-329271,Charging,Good,380,3420000,3800000,3800000,6840,0,-329271,4168945,1372,31546,charging
2026-07-24T07:16:42.396960,90,4168750,4108237,-326976,Charging,Good,380,3420000,3800000,3800000,4560,0,-326976,4168750,1363,31601,charging
2026-07-24T07:16:52.479019,90,4168750,4110934,-323583,Charging,Good,380,3420000,3800000,3800000,5472,0,-323583,4168750,1348,31648,charging
2026-07-24T07:17:02.559899,90,4169531,4111803,-320275,Charging,Good,380,3420000,3800000,3800000,6840,0,-320275,4169531,1335,31687,charging
2026-07-24T07:17:12.647939,90,4169726,4112658,-320189,Charging,Good,370,3420000,3800000,3800000,5472,0,-320189,4169726,1335,31750,charging
2026-07-24T07:17:22.737292,90,4169335,4115140,-316722,Charging,Good,380,3420000,3800000,3800000,6840,0,-316722,4169335,1320,31796,charging
2026-07-24T07:17:32.813775,90,4169531,4115940,-314073,Charging,Good,370,3420000,3800000,3800000,5472,0,-314073,4169531,1309,31843,charging
2026-07-24T07:17:42.901694,90,4169921,4116727,-311400,Charging,Good,380,3420000,3800000,3800000,6840,0,-311400,4169921,1298,31882,charging
2026-07-24T07:17:52.990366,90,4170312,4119012,-308763,Charging,Good,370,3420000,3800000,3800000,9120,0,-308763,4170312,1287,31929,charging
2026-07-24T07:18:03.079064,90,4170117,4119749,-306395,Charging,Good,380,3420000,3800000,3800000,6840,0,-306395,4170117,1277,31968,charging
2026-07-24T07:18:13.154289,90,4169531,4120474,-306188,Charging,Good,370,3420000,3800000,3800000,6840,0,-306188,4169531,1276,32007,charging
2026-07-24T07:18:23.238243,90,4169726,4121888,-299925,Charging,Good,380,3420000,3800000,3800000,9120,0,-299925,4169726,1250,32062,charging
2026-07-24T07:22:28.093315,90,3988085,4161450,1857844,Discharging,Good,370,3456477,3800000,3800000,0,1860477,1857844,3988085,7406,33171,resting
2026-07-24T07:22:38.180398,90,4038085,4158801,1167587,Discharging,Good,370,3453500,3800000,3800000,0,2957809,1167587,4038085,4714,33328,resting
2026-07-24T07:22:48.262331,90,4042382,4156939,1025388,Discharging,Good,370,3450652,3800000,3800000,0,3365215,1025388,4042382,4144,33632,resting
2026-07-24T07:22:57.937727,90,4005078,3884398,1422799,Discharging,Good,370,3447085,3800000,3800000,0,2422749,1422799,4005078,5697,33757,resting
2026-07-24T07:23:08.015934,90,4038085,3885096,1045175,Discharging,Good,370,3444182,3800000,3800000,0,3295316,1045175,4038085,4220,33929,resting
2026-07-24T07:23:18.111754,90,4004882,3885876,1396651,Discharging,Good,370,3440303,3800000,3800000,0,2463251,1396651,4004882,5593,34062,resting
2026-07-24T07:23:28.193025,90,4011328,3887998,1318807,Discharging,Good,370,3436700,3800000,3800000,0,2605915,1318807,4011328,5289,34406,resting
2026-07-24T07:23:38.275084,90,3959765,3888502,1868574,Discharging,Good,370,3431510,3800000,3800000,0,1836432,1868574,3959765,7392,34632,resting
2026-07-24T07:23:48.367541,90,4015234,3889245,1204196,Discharging,Good,370,3428166,3800000,3800000,0,2846850,1204196,4015234,4833,34835,resting
2026-07-24T07:23:58.452768,90,4002343,3891646,1324740,Discharging,Good,370,3424942,3800000,3800000,0,2585369,1324740,4002343,5301,35000,resting
2026-07-24T07:24:08.533706,90,3980078,3892021,1629866,Discharging,Good,370,3420415,3800000,3800000,0,2098586,1629866,3980078,6483,35179,resting
2026-07-24T07:24:18.618623,89,4001171,3892551,1314230,Discharging,Good,370,3416765,3800000,3800000,0,2599822,1314230,4001171,5257,35335,resting
2026-07-24T07:24:28.700439,89,4026171,3894552,1027560,Discharging,Good,370,3414077,3800000,3800000,0,3322508,1027560,4026171,4137,35453,resting
2026-07-24T07:24:38.796387,89,4021289,3895460,1085922,Discharging,Good,370,3411061,3800000,3800000,0,3141165,1085922,4021289,4366,35539,resting
2026-07-24T07:24:48.883426,89,4028320,3896539,980539,Discharging,Good,370,3408338,3800000,3800000,0,3475984,980539,4028320,3949,35601,resting
2026-07-24T07:24:58.961910,89,4029882,3899889,970664,Discharging,Good,370,3405946,3800000,3800000,0,3508882,970664,4029882,3911,35609,resting
2026-07-24T07:25:09.053896,89,4027734,3902131,975192,Discharging,Good,370,3403333,3800000,3800000,0,3489910,975192,4027734,3927,35609,resting
2026-07-24T07:25:19.155078,89,4026367,3903222,939816,Discharging,Good,370,3400723,3800000,3800000,0,3618498,939816,4026367,3783,35703,resting
2026-07-24T07:25:29.239335,89,4013476,3905933,1143002,Discharging,Good,370,3397445,3800000,3800000,0,2972387,1143002,4013476,4586,35734,resting
2026-07-24T07:25:39.318391,89,4019726,3906700,1027927,Discharging,Good,370,3394590,3800000,3800000,0,3302364,1027927,4019726,4131,35718,resting
2026-07-24T07:25:49.417950,89,4014843,3907516,1073617,Discharging,Good,370,3391608,3800000,3800000,0,3159048,1073617,4014843,4310,35695,resting
2026-07-24T07:25:59.504837,89,4022460,3910014,986301,Discharging,Good,370,3389376,3800000,3800000,0,3436451,986301,4022460,3967,35671,resting
2026-07-24T07:26:09.585622,89,3973046,3910660,1551973,Discharging,Good,370,3385065,3800000,3800000,0,2181136,1551973,3973046,6165,35640,resting
2026-07-24T07:26:19.670050,89,4023242,3911484,951926,Discharging,Good,370,3382421,3800000,3800000,0,3553239,951926,4023242,3829,35640,resting
2026-07-24T07:26:29.759461,88,4019726,3913906,984543,Discharging,Good,370,3379882,3800000,3800000,0,3432945,984543,4019726,3957,35601,resting
2026-07-24T07:26:39.844839,88,4010937,3914736,1106137,Discharging,Good,370,3376810,3800000,3800000,0,3052795,1106137,4010937,4436,35562,resting
2026-07-24T07:26:49.943632,88,4019726,3915659,974411,Discharging,Good,370,3374104,3800000,3800000,0,3462711,974411,4019726,3916,35546,resting
2026-07-24T07:27:00.030031,88,4007617,3918436,1094198,Discharging,Good,370,3371598,3800000,3800000,0,3081341,1094198,4007617,4228,35523,resting
2026-07-24T07:27:10.111597,88,4009960,3919270,1069076,Discharging,Good,370,3368629,3800000,3800000,0,3150972,1069076,4009960,4286,35500,resting
2026-07-24T07:27:20.201962,88,4010742,3920061,1056467,Discharging,Good,370,3365695,3800000,3800000,0,3185802,1056467,4010742,4237,35476,resting
2026-07-24T07:27:30.297995,88,4009570,3922521,1062192,Discharging,Good,370,3363218,3800000,3800000,0,3166299,1062192,4009570,4258,35476,resting
2026-07-24T07:27:40.377967,88,4017382,3923162,943857,Discharging,Good,370,3360597,3800000,3800000,0,3560493,943857,4017382,3791,35453,resting
2026-07-24T07:27:50.464551,88,4002539,3923806,1089779,Discharging,Good,370,3357570,3800000,3800000,0,3080964,1089779,4002539,4361,35468,resting
2026-07-24T07:28:00.563922,88,4008984,3925722,1042013,Discharging,Good,370,3354950,3800000,3800000,0,3219681,1042013,4008984,4177,35468,resting
2026-07-24T07:28:10.646755,88,4012304,3926347,990500,Discharging,Good,370,3352199,3800000,3800000,0,3384350,990500,4012304,3973,35453,resting
2026-07-24T07:28:20.742611,88,3993945,3926853,1202584,Discharging,Good,370,3348859,3800000,3800000,0,2784719,1202584,3993945,4802,35460,resting
2026-07-24T07:28:30.836926,88,4007031,3928410,1021555,Discharging,Good,370,3346332,3800000,3800000,0,3275723,1021555,4007031,4093,35460,resting
2026-07-24T07:28:40.919680,87,4016210,3928944,910691,Discharging,Good,370,3343803,3800000,3800000,0,3671720,910691,4016210,3657,35445,resting
2026-07-24T07:28:51.015921,87,4016210,3929486,910263,Discharging,Good,370,3341275,3800000,3800000,0,3670669,910263,4016210,3655,35429,resting
2026-07-24T07:29:01.097986,87,4006640,3931164,1018942,Discharging,Good,370,3338828,3800000,3800000,0,3276759,1018942,4006640,4082,35429,resting
2026-07-24T07:29:11.184755,87,4006640,3931713,1025082,Discharging,Good,370,3335981,3800000,3800000,0,3254355,1025082,4006640,4107,35429,resting
2026-07-24T07:29:21.262532,87,4005664,3932250,1011118,Discharging,Good,370,3333173,3800000,3800000,0,3296522,1011118,4005664,4050,35437,resting
